MemberID,JoinDate,DateOfBirth,City,NoOfChild,EldestKidDOB,YoungestKidDOB
4f11e34f982381b4778d8f35b329d218,2021-03-16,,BANDAR LAMPUNG,1,2020-01-24,2020-01-24
9f2b9238e7c9e9ed1d066e1fa97aee6a,2021-03-16,,PALEMBANG,1,2020-01-03,2020-01-03
81cd36c3159e61f41dcef4a1c88edccf,2021-03-16,,SIDOARJO,1,2018-07-03,2018-07-03
efb7fe81e2b27295aa100f9cf0676a64,2021-03-16,,JAKARTA SELATAN,1,2020-03-04,2020-03-04
b8100e638a54726cbf32b7a30b4ee666,2021-03-16,,BANDUNG,1,2019-05-23,2019-05-23
a92603d7046f46c726c5b45cbc41f642,2021-03-16,,TEGAL,1,2019-04-16,2019-04-16
fcd883ccb1f6370534e6c754de6dc3c3,2021-03-16,,BANDUNG,2,2019-04-01,2020-02-05
e7a49f15900cfe2fb15e855d9fa3643b,2021-03-16,,SURABAYA,1,2018-01-28,2018-01-28
e0a41128865d9412d5d929f53ce2176f,2021-03-16,,TEGAL,1,2016-06-12,2016-06-12
ae163efeccc4fd6d2666066be74a9964,2021-03-16,,MALANG,1,2018-06-16,2018-06-16
e0a0c5964fa9728062e480804c313dbb,2021-03-16,,MAKASAR,1,2019-11-09,2019-11-09
55fe290aed42cd3784f02414ec269619,2021-03-16,,TANGERANG SELATAN,1,2019-12-27,2019-12-27
c18ca1ce5dc741b0f42a25e8929800c9,2021-03-16,,BATAM,1,2019-02-15,2019-02-15
8766f95ffbace8395cc8aeeaf17e699f,2021-03-16,,BATAM,1,2019-12-07,2019-12-07
d2e1cd4ffa2c30effacf30b36caff8c9,2021-03-16,,DEPOK,1,2020-02-15,2020-02-15
c453bdc130fc40d7e671bf9b636aa50a,2021-03-16,,TANJUNG PINANG,1,2020-01-15,2020-01-15
9c65bd772d107a332b76e6ccba8265a9,2021-03-16,,CILEGON,1,2020-02-21,2020-02-21
4ae6092dd6105f5dfca31721c5653069,2021-03-16,,PALEMBANG,1,2019-05-22,2019-05-22
37ea9df30661653840a562bf97a7229b,2021-03-16,,MEDAN,2,2014-04-11,2020-01-19
23886b954e22bb8695a9b63252c53ede,2021-03-16,,PEMALANG,1,2019-09-03,2019-09-03
9f1acac1aa134b9f98e24581cf5476a4,2021-03-17,,TANGERANG,1,2019-12-14,2019-12-14
1766f6c35e5b9727f933a4aea7b03196,2021-03-17,,MADIUN,1,2016-10-19,2016-10-19
6669d408c6f3fadc998ac2bed483074f,2021-03-17,1984-10-20,MALANG,1,2018-09-14,2018-09-14
f83fd58a056e351878709d8948bd2538,2021-03-17,,PEKANBARU,1,2020-03-10,2020-03-10
c8e70c10f1c5dc75cc8cba94d2ab9bfd,2021-03-17,,BANJARMASIN,1,2016-02-11,2016-02-11
bf6baafca8ad42272549ad32272d0635,2021-03-17,,SURABAYA,1,2020-01-16,2020-01-16
e4a636c5a02a7454ff839761091c2ed9,2021-03-17,,JAKARTA TIMUR,1,2019-10-21,2019-10-21
db7e877e00471ff132de758d158f1b51,2021-03-17,,BATAM,1,2020-01-04,2020-01-04
990995a4d932ca8c9cd7d2bfe3bf0691,2021-03-17,,JAKARTA TIMUR,1,2020-01-13,2020-01-13
be7334c6763335cb362d2edbac9ad52b,2021-03-17,,KARANGANYAR,1,2020-01-16,2020-01-16
023798a74172f9ffa759347b304bf74c,2021-03-17,,TANGERANG SELATAN,1,2019-04-07,2019-04-07
356bb66233d2f2b586d568b7eda5384a,2021-03-17,,SIDOARJO,1,2018-06-12,2018-06-12
961c375fe77a9b0b7f3df56fb6c7d252,2021-03-17,,MAKASAR,2,2018-04-02,2020-03-12
b083743eb57ef5254d3d132c94d0c049,2021-03-17,,JAKARTA UTARA,1,2020-01-10,2020-01-10
1219ad56e5f99e5bb15fa05e282393eb,2021-03-17,,BANDAR LAMPUNG,1,2019-02-04,2019-02-04
579ed120f9ada4f66b34c107b5232e33,2021-03-17,,JAKARTA TIMUR,1,2020-03-03,2020-03-03
a4de44f9c13e05eccb213cddd9bc001e,2021-03-17,,GOWA,3,2015-10-04,2019-07-25
c383199db791fd243096c30c7d9f4ab9,2021-03-17,,BATAM,1,2019-03-17,2019-03-17
f5bb84f482be2844a629d43f7afad769,2021-03-17,,BATAM,1,2019-10-05,2019-10-05
5d5608261dbbf8fd57d2fd44fd03185b,2021-03-17,,JOMBANG,1,2018-06-06,2018-06-06
3b872e3550f040049947a7ecf0da0cd4,2021-03-17,,PONTIANAK,1,2019-04-21,2019-04-21
e7aae75efe1415411ea73a5d7822f489,2021-03-17,1990-06-08,JAKARTA TIMUR,1,2020-02-26,2020-02-26
ac0785ac54d67a1e3f3e1d6210e92451,2021-03-18,,BLITAR,1,2020-02-22,2020-02-22
48a032045823be3c7d52d79f83432b75,2021-03-18,,TANGERANG,1,2019-10-01,2019-10-01
f243b52c7dfec2a3e80b0fa012ad75c5,2021-03-18,,PALEMBANG,1,2019-05-13,2019-05-13
6dcfa4eb4828f787510b476a587aebb3,2021-03-18,,BLITAR,1,2019-03-03,2019-03-03
2cd8b87f0253fc18b7d704093a8a53e8,2021-03-18,,PALEMBANG,1,2019-08-27,2019-08-27
245cca6f36132f63d7977d7219269b1f,2021-03-18,,SURABAYA,1,2019-05-27,2019-05-27
4fa8230d6718265ffdcd59c5d1f47816,2021-03-18,,BANDAR LAMPUNG,1,2018-10-19,2018-10-19
5d02a642a521cb950b513c0b18d54615,2021-03-18,,BANDAR LAMPUNG,1,2019-04-02,2019-04-02
b662dfb82632234e51253be98386de7b,2021-03-18,,PEMALANG,1,2016-01-09,2016-01-09
6b170394350afddbde49fad310d044e2,2021-03-18,,TANGERANG,1,2020-01-07,2020-01-07
195f205592ee61e4b65c8d48c8f5a905,2021-03-18,,DEPOK,1,2019-01-22,2019-01-22
60bd26042c85e397739d51e01835a4b9,2021-03-18,,BOGOR,1,2020-02-09,2020-02-09
edb17e4f51e3b57aa2f8abab4a2076f9,2021-03-18,,PASURUAN,1,2017-05-02,2017-05-02
0a42b540fbe2ba12f8268f0f3143958d,2021-03-18,,BOJONEGORO,1,2018-03-26,2018-03-26
e118c5bb76cda8f2a87718ccf35f9d88,2021-03-18,,JEMBER,1,2020-03-14,2020-03-14
2b18e81cb654bbb9bb0eecd1fcf1272f,2021-03-18,,JEMBER,1,2020-02-18,2020-02-18
7f51bd16f77dcd9e3b65624639c31e8d,2021-03-18,,PEKANBARU,1,2019-12-25,2019-12-25
bb1f90e17d65fbb5c7334b1aee8f8c66,2021-03-18,,MEDAN,1,2015-02-05,2015-02-05
ed7877cf509342f1433a1f789aebbbd5,2021-03-18,,PALEMBANG,1,2020-02-17,2020-02-17
63d8b49a19fb3df5901aa11a3f9de5f3,2021-03-18,,KEBUMEN,1,2019-12-17,2019-12-17
36f979fceb499f3bd00f3c821af56f64,2021-03-18,,MALANG,1,2019-07-19,2019-07-19
b33c0888ad8a3afae107ffbd3c33d6e7,2021-03-19,,JAKARTA BARAT,1,2020-02-24,2020-02-24
af3a2c86da6eaacf3b3d2d43b96779b3,2021-03-19,,PALEMBANG,1,2019-12-03,2019-12-03
6b6628d0ff4b9652910da87905fbc60d,2021-03-19,,PALEMBANG,1,2019-10-13,2019-10-13
8dee4b8ed5d7c3776aaa6cb3ca763f0b,2021-03-19,,KARAWANG,1,2020-03-01,2020-03-01
7043547d8dfa16aa2f28e3fd5e0ca637,2021-03-19,,BALIKPAPAN,1,2020-03-03,2020-03-03
6ffda80a0ba17b96bc209b60dcd451df,2021-03-19,,PONTIANAK,1,2019-12-06,2019-12-06
af4e6fea708f0cedf2007396e0d584f9,2021-03-19,,SAMARINDA,1,2019-03-04,2019-03-04
a2f00f755b9f56cd49ffc9316f544dd4,2021-03-19,,TUBAN,1,2015-05-12,2015-05-12
6bd0f63ed474ea268ffc92560d34173a,2021-03-19,,BANDUNG,1,2018-08-12,2018-08-12
5adfa0730f0e21f434323628a32969a9,2021-03-19,,JAKARTA TIMUR,1,2020-02-24,2020-02-24
6e1cba8425cc3fc82b5e8e76a497cce1,2021-03-19,,DEPOK,1,2020-03-03,2020-03-03
3f43704d477000ee0babf92a75eea2d8,2021-03-19,,ENDE,1,2019-05-15,2019-05-15
bf04366258194992fe058a817cf3637a,2021-03-19,,BREBES,1,2014-10-18,2014-10-18
b2bec4f28c2be88d74880cd26e0ed7f6,2021-03-19,,JAKARTA TIMUR,1,2019-12-29,2019-12-29
14c4677bd28f51ebc60f7c5c73e91747,2021-03-19,,JAKARTA UTARA,1,2019-01-15,2019-01-15
dacb5f43c26a7e782756c4befca0058f,2021-03-19,,BOGOR,1,2019-03-18,2019-03-18
d33e8a6ba7c9d6cc17092e7ff75f6544,2021-03-19,,BOGOR,1,2018-05-13,2018-05-13
b7cb6cd59e6c0a28965b6e1251fe4b6c,2021-03-22,,PONTIANAK,1,2017-03-30,2017-03-30
41e4fc99e9da2bc37e5034f2f3e7e71b,2021-03-22,,TEBING TINGGI,1,2019-01-14,2019-01-14
0110c6e688e8bf53208e78a8901a3cee,2021-03-22,,PONOROGO,1,2019-03-10,2019-03-10
2f9a2ede44215cbe7bc7b2deabfc3648,2021-03-22,,PONOROGO,1,2015-08-22,2015-08-22
e5e2c8a7a8707f817a0c8bb96bb9c958,2021-03-22,,KEDIRI,1,2019-02-11,2019-02-11
6b064ad5bb88ecf1c49da2c7632e292b,2021-03-22,,BOGOR,1,2017-11-30,2017-11-30
5d7cb935c1592cd46632b63f5c8dc9c1,2021-03-22,,GRESIK,1,2014-04-14,2014-04-14
d9d53b429985259fc8c341b2b9b46c07,2021-03-22,1978-01-23,MALANG,2,2011-09-09,2013-08-28
1568d06274eeb7b7ca6e5efe54699459,2021-03-22,,GROBOGAN,2,2016-07-01,2018-08-01
cdbd3656e7ad5059a6dd0f466f477e9c,2021-03-22,,SRAGEN,1,2018-04-21,2018-04-21
18914cdea30f60018a76de11a760cba7,2021-03-22,,PALEMBANG,1,2019-12-25,2019-12-25
be07a8ec75f624a9eba818eff3a7925c,2021-03-22,,PALEMBANG,1,2019-08-11,2019-08-11
d358494aa0762a17bc2065dc3cecc35e,2021-03-22,,JAKARTA TIMUR,1,2019-05-11,2019-05-11
a8baa831a36f763426a6e1dde063aeef,2021-03-22,,JAKARTA TIMUR,1,2018-02-20,2018-02-20
3195e157c629f1d535c7a668e8d556b9,2021-03-22,,MAKASAR,1,2020-03-20,2020-03-20
0f29f7dcff97851f859c80a1d6fa3bad,2021-03-22,,BANDUNG,1,2019-12-18,2019-12-18
784b1e01d9104379c0af4fbb918c00d6,2021-03-22,,CIREBON,1,2017-11-20,2017-11-20
554c5908ae088371f2b5f46e22b587ba,2021-03-22,,MAKASAR,1,2019-08-11,2019-08-11
2cc091c29bc5e0e6fa4085c31361b33a,2021-03-22,,SURABAYA,1,2015-01-28,2015-01-28
2df32826eaa66f8d7f94bc1fe8c73ecf,2021-03-22,,BEKASI,1,2020-03-02,2020-03-02
f25d9062b8bff4bd1c05fbfab082b690,2021-03-22,,JAKARTA UTARA,1,2016-12-13,2016-12-13
b1d55a3cf2b6371e73724cc94d74c626,2021-03-22,,KONAWE,1,2018-08-03,2018-08-03
f50dfbe312d2713c69019a16b4d9aac7,2021-03-22,,BANDUNG,1,2019-09-10,2019-09-10
230ea4b9ee28db9c393867fed42ae954,2021-03-22,,KENDARI,1,2019-08-04,2019-08-04
8d312769a7a9e0b7e900ac1c47b51dd6,2021-03-22,,SURABAYA,2,2017-09-11,2021-03-26
fe1c155d087383427112636d5759b454,2021-03-22,,SURABAYA,1,2014-11-11,2014-11-11
4a8aa24499523073f890a786353d9285,2021-03-22,,MALANG,1,2018-01-05,2018-01-05
1d607ed6447e8b20737df73beec93ecf,2021-03-22,,TULUNGAGUNG,2,2015-01-11,2018-04-16
3aff79476baba29163b629f920b67309,2021-03-22,,KEDIRI,1,2019-12-20,2019-12-20
7f3c553fae419f76130b3a26a4ebe762,2021-03-22,,PALEMBANG,1,2019-03-04,2019-03-04
84df4d0e422fd8ce87283e5476f48322,2021-03-22,,TULUNGAGUNG,1,2017-11-01,2017-11-01
0cb8ff885edfd381343a11f3fb67a576,2021-03-22,,MADIUN,1,2019-01-20,2019-01-20
64d8145489c7e25396ed33f74a99c1b1,2021-03-22,,PALEMBANG,1,2019-01-18,2019-01-18
8693ed16fe8818b0169c7e5a8dd429e6,2021-03-22,,PEKANBARU,1,2016-09-22,2016-09-22
15f36115c9ac6151ece9f7357c22fda1,2021-03-22,,DEPOK,1,2015-08-05,2015-08-05
2b3be69e8810b46e53695aa77378c95e,2021-03-22,,TANGERANG,1,2019-01-17,2019-01-17
3a40fec06471d9329badb6f9b270be2c,2021-03-22,,BANDUNG BARAT,1,2020-03-10,2020-03-10
913d3b9bb2a64f9293a205b6d020c092,2021-03-22,,TANGERANG,1,2019-12-01,2019-12-01
a14a0073d0fb572c239ce7336ad1fc46,2021-03-22,,LUMAJANG,1,2019-04-18,2019-04-18
ec23fc04c2d1867c9d71d7707be105b8,2021-03-22,,TANGERANG,1,2018-03-14,2018-03-14
f64728b962625007f1ad5f8920d46fc5,2021-05-07,,MEDAN,1,2020-01-06,2020-01-06
a0599a3b30d6970375c2a50254c658ab,2021-05-07,,PALEMBANG,1,2019-02-17,2019-02-17
9c51059c94fb85efb342cd848d0116c7,2021-05-07,,KARANGANYAR,1,2019-07-16,2019-07-16
66d84d97891eff8c8ddaee3560c3c864,2021-05-07,,KARANGANYAR,1,2019-05-23,2019-05-23
f2349444de7788c3aa73bd5182f21be2,2021-05-07,,TANGERANG,1,2019-06-03,2019-06-03
6dbbf6c2d27388a5319eabc18dbe80a5,2021-05-07,,BALIKPAPAN,1,2019-12-11,2019-12-11
15cfacdd5335d15066ab4685ec4d2b5a,2021-05-07,,BANDUNG,1,2019-11-13,2019-11-13
9d82bb2e7cd98ececc61b5c5252d0a39,2021-05-07,,MAKASAR,2,2019-06-19,2019-06-19
11fa0ba06a08b821105060b4d64d32ac,2021-05-07,,JAKARTA TIMUR,1,2018-07-11,2018-07-11
52cf6e8cbb273f28ed9493d4f762e6cf,2021-05-08,,KENDAL,1,2018-06-18,2018-06-18
88e176811e0be9238e6f7cc1937e1297,2021-05-08,,BANDUNG,1,2020-03-28,2020-03-28
6a10c6857185f40aa178c687d8e5447e,2021-05-10,,MEDAN,1,2020-04-29,2020-04-29
e88d49d5790d0233954ff07712c68d96,2021-05-10,,PALEMBANG,1,2019-03-17,2019-03-17
d9ebc688bf794bb5ed6ebcaeb7ec66a5,2021-05-10,,PALEMBANG,1,2020-02-24,2020-02-24
9e83c1a8e41bd01a51395e128a995cae,2021-05-10,,PONOROGO,1,2019-04-20,2019-04-20
d1089cffbf3a7e970028ccca16d05736,2021-05-10,,TULUNGAGUNG,1,2018-08-02,2018-08-02
de1023c098a7c9c938a7c189377a945c,2021-05-10,,MALANG,1,2020-03-07,2020-03-07
9ce387a12fde9c8d30757d859f13c5d6,2021-05-10,,PONTIANAK,1,2019-02-19,2019-02-19
0b3897afb5e536421354ed7ad740f65d,2021-05-10,,TANGERANG SELATAN,1,2018-10-06,2018-10-06
ce7b3e51f46f805156bcfeff5b287d40,2021-05-10,,TUBAN,1,2020-02-07,2020-02-07
49a38c9a143b9a6262b98792420ca764,2021-05-10,,MAKASAR,1,2020-03-24,2020-03-24
c87bd135a659edf122c88fb1660ae79e,2021-05-11,,MAGELANG,1,2020-04-03,2020-04-03
e0729975c08aee6fdc2e4b6c944078f4,2021-05-11,,MAKASAR,1,2018-09-10,2018-09-10
452975b44c226adbb5b788e55f2fa614,2021-05-11,,BANDAR LAMPUNG,1,2020-03-28,2020-03-28
59b6616d7b10141fd4d43e14ee65ddc7,2021-05-11,,JAKARTA SELATAN,1,2020-05-05,2020-05-05
7643fff9056ddcc81c95ed9abdc35cab,2021-05-11,,JAKARTA TIMUR,1,2020-01-28,2020-01-28
9d9edea8481115b3f0a1e6a6d2f1eac0,2021-05-11,,SAMARINDA,1,2018-12-11,2018-12-11
7a2ace4a35939a9b7544a5580d273888,2021-05-11,,TANGERANG,1,2019-12-10,2019-12-10
15a7129dceaa2f5cc2abd7c711c252ad,2021-05-11,,SIDOARJO,1,2020-05-05,2020-05-05
00ec71b01b1b37b5c9230020807832f0,2021-05-11,,BOYOLALI,2,2019-11-11,2019-11-11
7913ad7685420cd3206ffcf86b9d26ca,2021-05-11,,BOGOR,1,2019-01-30,2019-01-30
2086177cf73442d2108eb047f0c9acbd,2021-05-11,,DEPOK,1,2020-03-23,2020-03-23
d53447c3267167521aa930b75d346dad,2021-05-11,,BOGOR,1,2018-11-12,2018-11-12
973a7272a2cdfdf5fdcc3f6e83894ef0,2021-05-11,,BOGOR,1,2019-10-29,2019-10-29
9ebe94ac80e630c611b61fec0651a136,2021-05-11,,BANDAR LAMPUNG,1,2020-02-23,2020-02-23
84f62929687b5397fe185a9a8a9508c2,2021-05-11,,MATARAM,1,2020-05-01,2020-05-01
4167c31a0d4209de98207fe52b1b671d,2021-05-11,1988-04-02,LOMBOK BARAT,1,2020-03-31,2020-03-31
ce8e64bba3f472fabb9cd97a65ffe493,2021-05-12,,PALEMBANG,1,2019-01-06,2019-01-06
0c5321edb3d8fc50392d7a6af18b5c33,2021-05-12,,TANGERANG SELATAN,1,2018-07-10,2018-07-10
e6501f0f06a362a9adcc310f368da9b7,2021-05-12,,PEKANBARU,1,2020-05-06,2020-05-06
b119975044bdbf056e175c65a09a7301,2021-05-12,,PEKANBARU,2,2018-09-29,2019-12-19
462cca89e07c3a283714015d5b54bfdb,2021-05-12,,PEKANBARU,1,2020-02-02,2020-02-02
c55f06b32759199e2a350f5a04216984,2021-05-12,,BUKIT TINGGI,1,2019-12-07,2019-12-07
3e4daeaaf2fdd5dfc45947edf3f301d6,2021-05-12,,PALU,1,2019-11-20,2019-11-20
399f3d191ff98be79b0458a1cae480da,2021-05-12,,TULUNGAGUNG,1,2019-08-22,2019-08-22
46d498d4faee34a3371d04dbde34aad0,2021-05-12,,MADIUN,1,2018-09-27,2018-09-27
aa45b35b66fe2094faa9f1f3854ad65c,2021-05-12,,MAGELANG,1,2019-09-18,2019-09-18
1a00041f6760a481956b6cab186d7e24,2021-05-12,,TANGERANG,1,2019-08-31,2019-08-31
76c246f80be2b91d3c705dbf79be43ec,2021-05-12,,JAKARTA UTARA,1,2020-05-02,2020-05-02
ab7db05257df03389ea074c688cf95f4,2021-05-12,,JAKARTA BARAT,1,2019-05-20,2019-05-20
d9c5d76f0889dd30ce485f5c50e0a9e9,2021-05-12,,BANDAR LAMPUNG,1,2020-03-20,2020-03-20
a2330c531a28b94b4a42110fa234c620,2021-05-12,,BANDUNG,1,2018-10-08,2018-10-08
6935a218ac584869352eabfcc423c7a0,2021-05-12,,BANDUNG,1,2019-12-27,2019-12-27
1dac7cc6abf37b9f3cbcc7706b907892,2021-05-17,,TANJUNG PINANG,1,2019-02-13,2019-02-13
9c0c80328d5f5d91cccc42a8a7d6ee05,2021-05-17,,PONTIANAK,1,2019-01-02,2019-01-02
d08b422033f8a43dee4cc997b18b62c3,2021-05-17,,PONTIANAK,1,2019-12-01,2019-12-01
7dbabd2e4513fbe713a411619f383b13,2021-05-17,,KLATEN,1,2020-04-19,2020-04-19
63516c515cffacd94a1617b2845811e3,2021-05-17,,DEPOK,1,2019-07-13,2019-07-13
4bc65d7bcd3c620d9ae105ffd2af94e1,2021-05-17,,DEPOK,1,2020-03-13,2020-03-13
8feb900a65304169d3ab6a9021edbbea,2021-05-17,,BANDAR LAMPUNG,1,2019-09-30,2019-09-30
0f1d9ed55285540f98367de94e7d2e6a,2021-05-17,,BANDAR LAMPUNG,1,2018-07-12,2018-07-12
12433c0f3db60e48a1093d221245a26e,2021-05-17,,PEKALONGAN,1,2020-05-06,2020-05-06
9c076db5ab566a8c85392a88c39a838c,2021-05-18,,PALEMBANG,1,2019-07-19,2019-07-19
6bdec6f26e25f3a52bda2343da471e36,2021-05-18,,TANGERANG,1,2020-05-14,2020-05-14
71b14fba77efadb34ea8b5c95457d78a,2021-05-18,,BATAM,1,2020-02-18,2020-02-18
dae646715de77f8c9c690c0edf201a1f,2021-05-18,,TANA TORAJA,1,2018-11-11,2018-11-11
e02f30211971c78d34110a179942fc67,2021-05-18,,PALU,1,2020-02-10,2020-02-10
240c292a6f153cf7443c090e0b88be92,2021-05-18,,PONOROGO,1,2020-05-10,2020-05-10
e67f1ae581769a1c9839b8313b393fd4,2021-05-18,,JAKARTA TIMUR,1,2020-04-04,2020-04-04
c4439e20fca5ee26f4c8b5b1ac10ed54,2021-05-18,,PALEMBANG,1,2020-03-12,2020-03-12
24d9c88e39b58a8018b992e6a71b6159,2021-05-18,,JAKARTA SELATAN,1,2018-12-03,2018-12-03
cf01c2d4b23a83563b52de1c0a894d0f,2021-05-18,,PALEMBANG,1,2019-09-21,2019-09-21
04483483f6232eb6c0146d63ce4501eb,2021-05-18,,BANYUWANGI,2,2020-04-01,2020-04-01
68d54e3ce82ba3f5ae7561155e752ba9,2021-05-19,,SIDENRENG RAPPANG,1,2019-12-08,2019-12-08
d37192fc297da1ad24200eca33e8abbe,2021-05-19,,BOGOR,1,2020-05-15,2020-05-15
ab78e2040a0ae9292e51a741e4877fe4,2021-05-19,,MALANG,1,2020-05-01,2020-05-01
cf2bb20b9759cc6a7b9839e50f695c93,2021-05-19,,JEMBER,1,2018-10-02,2018-10-02
acf5ea0b59538f8d435e45ea32731651,2021-05-19,,SEMARANG,1,2020-04-09,2020-04-09
1e78388e10b9ebde0b43d4e72d84f328,2021-05-20,,JAKARTA TIMUR,1,2020-05-13,2020-05-13
6099334426939ca0ddf1cbf59417b683,2021-05-20,,PONTIANAK,1,2020-03-19,2020-03-19
44f4b650772232f6d171742f85fb4ab8,2021-05-20,,KLATEN,1,2019-04-04,2019-04-04
a09c5cdc6bb955cc56c26ed6d6b5db7d,2021-05-20,,PALEMBANG,1,2020-05-09,2020-05-09
32dece625ba9de866b3d9bc81dc9464d,2021-05-20,,TABANAN,1,2020-05-05,2020-05-05
841a63f08e88070d8db9f03c48472ef4,2021-05-21,,BATAM,1,2019-09-27,2019-09-27
852a193b282f1ab02e007e0170bfee84,2021-05-21,,PONOROGO,1,2020-05-19,2020-05-19
15e041bd640516a297f75e8c06ab6c81,2021-05-21,,JAKARTA UTARA,1,2020-05-19,2020-05-19
8cda569be44301fd8f81c6ab93ee66c0,2021-05-21,,JAKARTA UTARA,1,2020-03-13,2020-03-13
c4fc456d70df3ef8625280d7967b6ffe,2021-05-21,,BEKASI,1,2020-05-20,2020-05-20
1ddc74bdf2d52b7525fb4c4708953c35,2021-05-21,,BANDAR LAMPUNG,1,2020-05-10,2020-05-10
92d5a3cd3efbd4f4f7e2e1f87142c052,2021-05-25,1985-12-13,PALU,1,2020-05-05,2020-05-05
c1f925b369a3a19a278ee9c70fe472e6,2021-05-24,,SUMEDANG,1,2020-02-13,2020-02-13
34571aa27d9c9eef1b2bd795dafc70b5,2021-05-24,,SIDOARJO,2,2019-03-12,2020-03-12
9f58f6704434a224ce1846ec22f2f9a5,2021-05-24,,BEKASI,1,2020-02-24,2020-02-24
38646e628e4b820d4ca4c878ab907e74,2021-05-24,,SIDOARJO,1,2019-10-18,2019-10-18
318b43fb8dbc3fd2d8f8ff831bc62118,2021-05-24,,TANGERANG,1,2020-05-01,2020-05-01
c9b2aae2b60c2a811eaff7e766c7aa76,2021-05-24,,TANGERANG SELATAN,1,2019-05-26,2019-05-26
94256a2a8e49ef6e264dec2eae56a692,2021-05-24,,PONTIANAK,1,2018-10-16,2018-10-16
3d3e6f51ff16d181de7972dc6fcb9d7c,2021-05-24,,JAKARTA TIMUR,1,2020-03-20,2020-03-20
8ebdcd42317f76f4e6e8fb8f8813525b,2021-05-24,,KARAWANG,1,2020-01-29,2020-01-29
20fde3de12a61f59c51902ae3d46c9da,2021-05-24,,KARANGANYAR,1,2020-05-11,2020-05-11
3233ed283e9f32342c68806958b72e02,2021-05-24,,JAKARTA TIMUR,1,2019-01-27,2019-01-27
6144b287f580e913120f8d07cf0b04e2,2021-05-24,,SAMARINDA,1,2019-08-19,2019-08-19
534e9dabd367d0193b8bf914a9e39fb2,2021-05-24,,BALIKPAPAN,1,2020-01-12,2020-01-12
5342138d6238f08e6d921316da0fd104,2021-05-24,,BALIKPAPAN,1,2020-03-19,2020-03-19
5bd9db186274b4e93bb60aeae10da1ce,2021-05-25,,DEPOK,1,2020-05-20,2020-05-20
0a059882985bb287bcfdcb81359a5fa8,2021-05-25,,JAMBI,1,2019-08-03,2019-08-03
b386669abb4983cc2df1dbef85b0c844,2021-05-25,,TANJUNG PINANG,1,2019-10-18,2019-10-18
81ade56d96800c9b2deb75f5c69cad2e,2021-05-25,,JAKARTA SELATAN,1,2020-01-08,2020-01-08
d4cd9a777656e052d5dca09165762f78,2021-05-25,,SAMARINDA,1,2020-05-18,2020-05-18
3d82c3b73e27c152a84e931b3788e99a,2021-05-25,,BOJONEGORO,1,2018-12-11,2018-12-11
5adc0f3998b0b464f4657e0d301e8e36,2021-05-25,,PONTIANAK,1,2019-05-20,2019-05-20
4b94bc3779fb266e0130a7a2110c7148,2021-05-25,,BUKIT TINGGI,2,2016-07-28,2019-12-10
9639566ad6952415229df3c0911c7eed,2021-05-25,,SERANG,1,2019-12-07,2019-12-07
3ac4dc0715a41f8512a25fbf8fb55769,2021-05-25,,TANGERANG,1,2019-01-01,2019-01-01
23ca7409aa38b21aba2aa0db138756c0,2021-05-25,,BANDAR LAMPUNG,1,2019-09-20,2019-09-20
c6923d73979297c3b276d6ad9e63603b,2021-05-25,,BADUNG,1,2020-05-15,2020-05-15
7c18a7f063db6170c15e8f973343495b,2021-05-27,,MAKASAR,1,2020-05-12,2020-05-12
987b21007326881ca2fd3d0380a4e1e8,2021-05-28,,BOGOR,1,2019-04-25,2019-04-25
5616198c7ac53fe720dae530a12580d1,2021-05-28,,DEPOK,1,2019-07-24,2019-07-24
a7c62d5ecea99994e39754e369dfeb7c,2021-05-28,,JAYAPURA,1,2020-05-06,2020-05-06
3a14c57a56814b3f6c5df2bb2f34f1f4,2021-05-28,,MAGETAN,1,2020-05-23,2020-05-23
3f1b218e8ea3affe5d789ab44433c0b4,2021-05-28,,CIREBON,1,2019-07-15,2019-07-15
7889ec6eb53a060e9464e17298e080f0,2021-05-28,,TULUNGAGUNG,1,2020-05-10,2020-05-10
7cd1ee7dd8957a08b4d870187b3c7f20,2021-05-28,,JAKARTA UTARA,1,2020-05-23,2020-05-23
2f2ebcc1a3e63d01f5a0023f33ee8787,2021-05-28,,SEMARANG,1,2020-05-14,2020-05-14
5f1340ca853d534f4bb9c8f222a4e4a1,2021-05-28,,TANGERANG,1,2020-04-04,2020-04-04
22f97b9aedc7cdf2f6bb124c77ce3325,2021-05-28,,MEDAN,1,2020-04-27,2020-04-27
7a6fddc808ca79e236486b501e426fe9,2021-05-28,,BANDUNG,1,2020-04-28,2020-04-28
3a6bb1f1e8f49cbaa9d3b2e33106cca8,2021-05-31,,PALEMBANG,1,2020-01-28,2020-01-28
29d72d11e1dd9bff90a6f94a5b3bb5ab,2021-05-31,,MEDAN,1,2019-02-15,2019-02-15
32f3716ac2a4a1634625e68cc5d8650d,2021-05-31,,BEKASI,1,2019-01-30,2019-01-30
263acec5184139dd9d41a6233ae9a67e,2021-05-31,,DENPASAR,1,2019-07-25,2019-07-25
a0f7612ddd74ee2c2529671ad8b793c9,2021-05-31,,TANGERANG,1,2020-04-15,2020-04-15
1c7938a5b332d32b7efc26016fc0beba,2021-05-31,,SAMARINDA,1,2020-05-20,2020-05-20
c3239871b06678864488c6943678bc62,2021-05-31,,MAKASAR,1,2019-05-25,2019-05-25
eccd168c51e37616a6ba6f7a11f14c38,2021-05-31,,TANGERANG,1,2019-09-04,2019-09-04
